주차장명,주차대수,date,month,year,요일,평균기온(°C),최저기온(°C),최고기온(°C),평균 상대습도(%),면수,일반이용자(아침),일반이용자(낮),일반이용자(저녁),day,주차대수(아침),주차대수(낮),주차대수(저녁)
1,3119,2024-10-06,10,2024,주말,15.4,12.3,17.9,73.5,462,23237.17777777778,165544.02222222224,1864590.0,6,218.33,2089.73,779.75
2,2120,2024-10-06,10,2024,주말,15.4,12.3,17.9,73.5,171,23237.17777777778,165544.02222222224,1864590.0,6,148.4,1420.4,530.0
4,55,2024-10-06,10,2024,주말,15.4,12.3,17.9,73.5,141,23237.17777777778,165544.02222222224,1864590.0,6,18.150000000000002,18.150000000000002,18.150000000000002
3,1209,2024-10-05,10,2024,주말,17.5,11.6,24.4,60.4,800,23237.17777777778,165544.02222222224,1864590.0,5,84.63000000000001,810.0300000000001,302.25
4,247,2024-10-05,10,2024,주말,17.5,11.6,24.4,60.4,141,23237.17777777778,165544.02222222224,1864590.0,5,81.51,81.51,81.51
2,2058,2024-10-05,10,2024,주말,17.5,11.6,24.4,60.4,171,23237.17777777778,165544.02222222224,1864590.0,5,144.06,1378.8600000000001,514.5
1,921,2024-10-05,10,2024,주말,17.5,11.6,24.4,60.4,462,23237.17777777778,165544.02222222224,1864590.0,5,64.47000000000001,617.07,230.25
5,317,2024-10-05,10,2024,주말,17.5,11.6,24.4,60.4,217,23237.17777777778,165544.02222222224,1864590.0,5,104.61,104.61,104.61
3,2365,2024-10-04,10,2024,금요일,17.6,11.9,24.2,60.0,800,22314.325,158969.525,1790538.75,4,662.2,1064.25,638.5500000000001
4,225,2024-10-04,10,2024,금요일,17.6,11.9,24.2,60.0,141,22314.325,158969.525,1790538.75,4,150.75,56.25,15.750000000000002
2,2963,2024-10-04,10,2024,금요일,17.6,11.9,24.2,60.0,171,22314.325,158969.525,1790538.75,4,829.6400000000001,1333.3500000000001,800.0100000000001
1,2133,2024-10-04,10,2024,금요일,17.6,11.9,24.2,60.0,462,22314.325,158969.525,1790538.75,4,597.24,959.85,575.9100000000001
5,448,2024-10-04,10,2024,금요일,17.6,11.9,24.2,60.0,217,22314.325,158969.525,1790538.75,4,300.16,112.0,31.360000000000003
4,150,2024-10-03,10,2024,평일,16.4,10.8,22.5,59.0,141,25593.216666666664,182328.68333333335,2053642.5,3,100.5,37.5,10.500000000000002
2,2813,2024-10-03,10,2024,평일,16.4,10.8,22.5,59.0,171,25593.216666666664,182328.68333333335,2053642.5,3,1012.68,1153.33,618.86
1,4286,2024-10-03,10,2024,평일,16.4,10.8,22.5,59.0,462,25593.216666666664,182328.68333333335,2053642.5,3,1542.96,1757.26,942.92
5,366,2024-10-03,10,2024,평일,16.4,10.8,22.5,59.0,217,25593.216666666664,182328.68333333335,2053642.5,3,245.22000000000003,91.5,25.62
3,3098,2024-10-03,10,2024,평일,16.4,10.8,22.5,59.0,800,25593.216666666664,182328.68333333335,2053642.5,3,1115.28,1270.1799999999998,681.5600000000001
3,1419,2024-10-02,10,2024,평일,14.9,11.6,19.9,48.8,800,25593.216666666664,182328.68333333335,2053642.5,2,510.84,581.79,312.18
2,2660,2024-10-02,10,2024,평일,14.9,11.6,19.9,48.8,171,25593.216666666664,182328.68333333335,2053642.5,2,957.5999999999999,1090.6,585.2
1,2741,2024-10-02,10,2024,평일,14.9,11.6,19.9,48.8,462,25593.216666666664,182328.68333333335,2053642.5,2,986.76,1123.81,603.02
5,377,2024-10-02,10,2024,평일,14.9,11.6,19.9,48.8,217,25593.216666666664,182328.68333333335,2053642.5,2,252.59,94.25,26.390000000000004
4,266,2024-10-02,10,2024,평일,14.9,11.6,19.9,48.8,141,25593.216666666664,182328.68333333335,2053642.5,2,178.22,66.5,18.62
3,1164,2024-10-01,10,2024,평일,18.3,13.3,21.7,67.5,800,25593.216666666664,182328.68333333335,2053642.5,1,419.03999999999996,477.23999999999995,256.08
2,1790,2024-10-01,10,2024,평일,18.3,13.3,21.7,67.5,171,25593.216666666664,182328.68333333335,2053642.5,1,644.4,733.9,393.8
1,3408,2024-10-01,10,2024,평일,18.3,13.3,21.7,67.5,462,25593.216666666664,182328.68333333335,2053642.5,1,1226.8799999999999,1397.28,749.76
4,78,2024-10-01,10,2024,평일,18.3,13.3,21.7,67.5,141,25593.216666666664,182328.68333333335,2053642.5,1,52.260000000000005,19.5,5.460000000000001
5,332,2024-10-01,10,2024,평일,18.3,13.3,21.7,67.5,217,25593.216666666664,182328.68333333335,2053642.5,1,222.44000000000003,83.0,23.240000000000002
3,1558,2024-09-30,9,2024,평일,23.0,18.3,28.5,63.0,800,15891.843750000002,96525.75,304025.90625,30,560.88,638.78,342.76
5,377,2024-09-30,9,2024,평일,23.0,18.3,28.5,63.0,217,15891.843750000002,96525.75,304025.90625,30,252.59,94.25,26.390000000000004
2,2381,2024-09-30,9,2024,평일,23.0,18.3,28.5,63.0,171,15891.843750000002,96525.75,304025.90625,30,857.16,976.2099999999999,523.82
1,3041,2024-09-30,9,2024,평일,23.0,18.3,28.5,63.0,462,15891.843750000002,96525.75,304025.90625,30,1094.76,1246.81,669.02
4,203,2024-09-30,9,2024,평일,23.0,18.3,28.5,63.0,141,15891.843750000002,96525.75,304025.90625,30,136.01000000000002,50.75,14.21
1,3699,2024-09-29,9,2024,주말,23.5,19.1,29.0,61.5,462,14836.333333333334,90114.66666666667,283833.0,29,258.93,2478.33,924.75
3,3936,2024-09-29,9,2024,주말,23.5,19.1,29.0,61.5,800,14836.333333333334,90114.66666666667,283833.0,29,275.52000000000004,2637.1200000000003,984.0
4,91,2024-09-29,9,2024,주말,23.5,19.1,29.0,61.5,141,14836.333333333334,90114.66666666667,283833.0,29,30.03,30.03,30.03
5,392,2024-09-29,9,2024,주말,23.5,19.1,29.0,61.5,217,14836.333333333334,90114.66666666667,283833.0,29,129.36,129.36,129.36
2,2596,2024-09-29,9,2024,주말,23.5,19.1,29.0,61.5,171,14836.333333333334,90114.66666666667,283833.0,29,181.72000000000003,1739.3200000000002,649.0
2,2971,2024-09-28,9,2024,주말,23.2,19.2,27.9,59.3,171,14836.333333333334,90114.66666666667,283833.0,28,207.97000000000003,1990.5700000000002,742.75
5,379,2024-09-28,9,2024,주말,23.2,19.2,27.9,59.3,217,14836.333333333334,90114.66666666667,283833.0,28,125.07000000000001,125.07000000000001,125.07000000000001
4,87,2024-09-28,9,2024,주말,23.2,19.2,27.9,59.3,141,14836.333333333334,90114.66666666667,283833.0,28,28.71,28.71,28.71
3,3301,2024-09-28,9,2024,주말,23.2,19.2,27.9,59.3,800,14836.333333333334,90114.66666666667,283833.0,28,231.07000000000002,2211.67,825.25
1,3958,2024-09-28,9,2024,주말,23.2,19.2,27.9,59.3,462,14836.333333333334,90114.66666666667,283833.0,28,277.06,2651.86,989.5
5,361,2024-09-27,9,2024,금요일,22.7,19.1,28.0,72.8,217,16477.8,100084.80000000002,315235.8,27,241.87,90.25,25.270000000000003
3,1648,2024-09-27,9,2024,금요일,22.7,19.1,28.0,72.8,800,16477.8,100084.80000000002,315235.8,27,461.44000000000005,741.6,444.96000000000004
4,201,2024-09-27,9,2024,금요일,22.7,19.1,28.0,72.8,141,16477.8,100084.80000000002,315235.8,27,134.67000000000002,50.25,14.070000000000002
2,2920,2024-09-27,9,2024,금요일,22.7,19.1,28.0,72.8,171,16477.8,100084.80000000002,315235.8,27,817.6,1314.0,788.4000000000001
1,3236,2024-09-27,9,2024,금요일,22.7,19.1,28.0,72.8,462,16477.8,100084.80000000002,315235.8,27,906.08,1456.2,873.72
4,181,2024-09-26,9,2024,평일,23.6,21.1,28.0,75.1,141,15891.843750000002,96525.75,304025.90625,26,121.27000000000001,45.25,12.670000000000002
2,2306,2024-09-26,9,2024,평일,23.6,21.1,28.0,75.1,171,15891.843750000002,96525.75,304025.90625,26,830.16,945.4599999999999,507.32
3,1330,2024-09-26,9,2024,평일,23.6,21.1,28.0,75.1,800,15891.843750000002,96525.75,304025.90625,26,478.79999999999995,545.3,292.6
1,2569,2024-09-26,9,2024,평일,23.6,21.1,28.0,75.1,462,15891.843750000002,96525.75,304025.90625,26,924.8399999999999,1053.29,565.18
5,406,2024-09-26,9,2024,평일,23.6,21.1,28.0,75.1,217,15891.843750000002,96525.75,304025.90625,26,272.02000000000004,101.5,28.42
5,199,2024-09-25,9,2024,평일,23.3,18.6,27.3,65.6,217,15891.843750000002,96525.75,304025.90625,25,133.33,49.75,13.930000000000001
4,65,2024-09-25,9,2024,평일,23.3,18.6,27.3,65.6,141,15891.843750000002,96525.75,304025.90625,25,43.550000000000004,16.25,4.550000000000001
1,1720,2024-09-25,9,2024,평일,23.3,18.6,27.3,65.6,462,15891.843750000002,96525.75,304025.90625,25,619.1999999999999,705.1999999999999,378.4
3,799,2024-09-25,9,2024,평일,23.3,18.6,27.3,65.6,800,15891.843750000002,96525.75,304025.90625,25,287.64,327.59,175.78
2,1699,2024-09-25,9,2024,평일,23.3,18.6,27.3,65.6,171,15891.843750000002,96525.75,304025.90625,25,611.64,696.5899999999999,373.78000000000003
4,161,2024-09-24,9,2024,평일,21.0,15.6,26.9,57.9,141,15891.843750000002,96525.75,304025.90625,24,107.87,40.25,11.270000000000001
1,1281,2024-09-24,9,2024,평일,21.0,15.6,26.9,57.9,462,15891.843750000002,96525.75,304025.90625,24,461.15999999999997,525.2099999999999,281.82
2,1138,2024-09-24,9,2024,평일,21.0,15.6,26.9,57.9,171,15891.843750000002,96525.75,304025.90625,24,409.68,466.58,250.36
5,376,2024-09-24,9,2024,평일,21.0,15.6,26.9,57.9,217,15891.843750000002,96525.75,304025.90625,24,251.92000000000002,94.0,26.320000000000004
3,955,2024-09-24,9,2024,평일,21.0,15.6,26.9,57.9,800,15891.843750000002,96525.75,304025.90625,24,343.8,391.54999999999995,210.1
2,2391,2024-09-23,9,2024,평일,20.8,16.6,26.1,58.3,171,15891.843750000002,96525.75,304025.90625,23,860.76,980.31,526.02
4,224,2024-09-23,9,2024,평일,20.8,16.6,26.1,58.3,141,15891.843750000002,96525.75,304025.90625,23,150.08,56.0,15.680000000000001
3,1459,2024-09-23,9,2024,평일,20.8,16.6,26.1,58.3,800,15891.843750000002,96525.75,304025.90625,23,525.24,598.1899999999999,320.98
1,2421,2024-09-23,9,2024,평일,20.8,16.6,26.1,58.3,462,15891.843750000002,96525.75,304025.90625,23,871.56,992.6099999999999,532.62
5,444,2024-09-23,9,2024,평일,20.8,16.6,26.1,58.3,217,15891.843750000002,96525.75,304025.90625,23,297.48,111.0,31.080000000000002
1,4109,2024-09-22,9,2024,주말,21.0,16.9,26.7,67.4,462,14836.333333333334,90114.66666666667,283833.0,22,287.63000000000005,2753.03,1027.25
4,85,2024-09-22,9,2024,주말,21.0,16.9,26.7,67.4,141,14836.333333333334,90114.66666666667,283833.0,22,28.05,28.05,28.05
3,4137,2024-09-22,9,2024,주말,21.0,16.9,26.7,67.4,800,14836.333333333334,90114.66666666667,283833.0,22,289.59000000000003,2771.79,1034.25
5,310,2024-09-22,9,2024,주말,21.0,16.9,26.7,67.4,217,14836.333333333334,90114.66666666667,283833.0,22,102.30000000000001,102.30000000000001,102.30000000000001
2,2587,2024-09-22,9,2024,주말,21.0,16.9,26.7,67.4,171,14836.333333333334,90114.66666666667,283833.0,22,181.09,1733.2900000000002,646.75
5,183,2024-09-21,9,2024,주말,19.3,17.1,21.9,82.3,217,14836.333333333334,90114.66666666667,283833.0,21,60.39,60.39,60.39
2,1900,2024-09-21,9,2024,주말,19.3,17.1,21.9,82.3,171,14836.333333333334,90114.66666666667,283833.0,21,133.0,1273.0,475.0
1,3413,2024-09-21,9,2024,주말,19.3,17.1,21.9,82.3,462,14836.333333333334,90114.66666666667,283833.0,21,238.91000000000003,2286.71,853.25
4,61,2024-09-21,9,2024,주말,19.3,17.1,21.9,82.3,141,14836.333333333334,90114.66666666667,283833.0,21,20.130000000000003,20.130000000000003,20.130000000000003
3,1363,2024-09-21,9,2024,주말,19.3,17.1,21.9,82.3,800,14836.333333333334,90114.66666666667,283833.0,21,95.41000000000001,913.21,340.75
4,201,2024-09-20,9,2024,금요일,25.0,17.9,28.6,89.8,141,16477.8,100084.80000000002,315235.8,20,134.67000000000002,50.25,14.070000000000002
5,356,2024-09-20,9,2024,금요일,25.0,17.9,28.6,89.8,217,16477.8,100084.80000000002,315235.8,20,238.52,89.0,24.92
1,1214,2024-09-20,9,2024,금요일,25.0,17.9,28.6,89.8,462,16477.8,100084.80000000002,315235.8,20,339.92,546.3000000000001,327.78000000000003
2,703,2024-09-20,9,2024,금요일,25.0,17.9,28.6,89.8,171,16477.8,100084.80000000002,315235.8,20,196.84000000000003,316.35,189.81
3,991,2024-09-20,9,2024,금요일,25.0,17.9,28.6,89.8,800,16477.8,100084.80000000002,315235.8,20,277.48,445.95,267.57
4,178,2024-09-19,9,2024,평일,29.1,25.6,32.6,77.4,141,15891.843750000002,96525.75,304025.90625,19,119.26,44.5,12.46
2,1220,2024-09-19,9,2024,평일,29.1,25.6,32.6,77.4,171,15891.843750000002,96525.75,304025.90625,19,439.2,500.2,268.4
5,433,2024-09-19,9,2024,평일,29.1,25.6,32.6,77.4,217,15891.843750000002,96525.75,304025.90625,19,290.11,108.25,30.310000000000002
1,1880,2024-09-19,9,2024,평일,29.1,25.6,32.6,77.4,462,15891.843750000002,96525.75,304025.90625,19,676.8,770.8,413.6
3,863,2024-09-19,9,2024,평일,29.1,25.6,32.6,77.4,800,15891.843750000002,96525.75,304025.90625,19,310.68,353.83,189.86
4,45,2024-09-18,9,2024,평일,29.4,26.5,33.6,76.8,141,15891.843750000002,96525.75,304025.90625,18,30.150000000000002,11.25,3.1500000000000004
3,1147,2024-09-18,9,2024,평일,29.4,26.5,33.6,76.8,800,15891.843750000002,96525.75,304025.90625,18,412.91999999999996,470.27,252.34
1,3384,2024-09-18,9,2024,평일,29.4,26.5,33.6,76.8,462,15891.843750000002,96525.75,304025.90625,18,1218.24,1387.4399999999998,744.48
5,166,2024-09-18,9,2024,평일,29.4,26.5,33.6,76.8,217,15891.843750000002,96525.75,304025.90625,18,111.22000000000001,41.5,11.620000000000001
2,2835,2024-09-18,9,2024,평일,29.4,26.5,33.6,76.8,171,15891.843750000002,96525.75,304025.90625,18,1020.5999999999999,1162.35,623.7
1,4162,2024-09-17,9,2024,평일,28.6,25.8,33.2,77.0,462,15891.843750000002,96525.75,304025.90625,17,1498.32,1706.4199999999998,915.64
3,1325,2024-09-17,9,2024,평일,28.6,25.8,33.2,77.0,800,15891.843750000002,96525.75,304025.90625,17,477.0,543.25,291.5
4,53,2024-09-17,9,2024,평일,28.6,25.8,33.2,77.0,141,15891.843750000002,96525.75,304025.90625,17,35.510000000000005,13.25,3.7100000000000004
2,3002,2024-09-17,9,2024,평일,28.6,25.8,33.2,77.0,171,15891.843750000002,96525.75,304025.90625,17,1080.72,1230.82,660.44
5,154,2024-09-17,9,2024,평일,28.6,25.8,33.2,77.0,217,15891.843750000002,96525.75,304025.90625,17,103.18,38.5,10.780000000000001
3,1518,2024-09-16,9,2024,평일,26.8,21.3,32.2,74.0,800,15891.843750000002,96525.75,304025.90625,16,546.48,622.38,333.96
2,3342,2024-09-16,9,2024,평일,26.8,21.3,32.2,74.0,171,15891.843750000002,96525.75,304025.90625,16,1203.12,1370.22,735.24
4,76,2024-09-16,9,2024,평일,26.8,21.3,32.2,74.0,141,15891.843750000002,96525.75,304025.90625,16,50.92,19.0,5.32
5,148,2024-09-16,9,2024,평일,26.8,21.3,32.2,74.0,217,15891.843750000002,96525.75,304025.90625,16,99.16000000000001,37.0,10.360000000000001
1,4326,2024-09-16,9,2024,평일,26.8,21.3,32.2,74.0,462,15891.843750000002,96525.75,304025.90625,16,1557.36,1773.6599999999999,951.72
2,2022,2024-09-15,9,2024,주말,27.5,24.2,32.4,73.6,171,14836.333333333334,90114.66666666667,283833.0,15,141.54000000000002,1354.74,505.5
1,3601,2024-09-15,9,2024,주말,27.5,24.2,32.4,73.6,462,14836.333333333334,90114.66666666667,283833.0,15,252.07000000000002,2412.67,900.25
5,196,2024-09-15,9,2024,주말,27.5,24.2,32.4,73.6,217,14836.333333333334,90114.66666666667,283833.0,15,64.68,64.68,64.68
4,41,2024-09-15,9,2024,주말,27.5,24.2,32.4,73.6,141,14836.333333333334,90114.66666666667,283833.0,15,13.530000000000001,13.530000000000001,13.530000000000001
3,2608,2024-09-15,9,2024,주말,27.5,24.2,32.4,73.6,800,14836.333333333334,90114.66666666667,283833.0,15,182.56000000000003,1747.3600000000001,652.0
2,1718,2024-09-14,9,2024,주말,28.0,25.2,32.2,80.3,171,14836.333333333334,90114.66666666667,283833.0,14,120.26,1151.0600000000002,429.5
3,1426,2024-09-14,9,2024,주말,28.0,25.2,32.2,80.3,800,14836.333333333334,90114.66666666667,283833.0,14,99.82000000000001,955.4200000000001,356.5
1,3019,2024-09-14,9,2024,주말,28.0,25.2,32.2,80.3,462,14836.333333333334,90114.66666666667,283833.0,14,211.33,2022.73,754.75
4,52,2024-09-14,9,2024,주말,28.0,25.2,32.2,80.3,141,14836.333333333334,90114.66666666667,283833.0,14,17.16,17.16,17.16
5,152,2024-09-14,9,2024,주말,28.0,25.2,32.2,80.3,217,14836.333333333334,90114.66666666667,283833.0,14,50.160000000000004,50.160000000000004,50.160000000000004
3,972,2024-09-13,9,2024,금요일,25.9,24.2,28.0,91.4,800,16477.8,100084.80000000002,315235.8,13,272.16,437.40000000000003,262.44
1,1379,2024-09-13,9,2024,금요일,25.9,24.2,28.0,91.4,462,16477.8,100084.80000000002,315235.8,13,386.12000000000006,620.5500000000001,372.33000000000004
4,155,2024-09-13,9,2024,금요일,25.9,24.2,28.0,91.4,141,16477.8,100084.80000000002,315235.8,13,103.85000000000001,38.75,10.850000000000001
5,389,2024-09-13,9,2024,금요일,25.9,24.2,28.0,91.4,217,16477.8,100084.80000000002,315235.8,13,260.63,97.25,27.230000000000004
2,756,2024-09-13,9,2024,금요일,25.9,24.2,28.0,91.4,171,16477.8,100084.80000000002,315235.8,13,211.68,340.2,204.12
3,955,2024-09-12,9,2024,평일,25.4,24.8,27.1,91.5,800,15891.843750000002,96525.75,304025.90625,12,343.8,391.54999999999995,210.1
2,984,2024-09-12,9,2024,평일,25.4,24.8,27.1,91.5,171,15891.843750000002,96525.75,304025.90625,12,354.24,403.44,216.48
4,168,2024-09-12,9,2024,평일,25.4,24.8,27.1,91.5,141,15891.843750000002,96525.75,304025.90625,12,112.56,42.0,11.760000000000002
1,1370,2024-09-12,9,2024,평일,25.4,24.8,27.1,91.5,462,15891.843750000002,96525.75,304025.90625,12,493.2,561.6999999999999,301.4
5,373,2024-09-12,9,2024,평일,25.4,24.8,27.1,91.5,217,15891.843750000002,96525.75,304025.90625,12,249.91000000000003,93.25,26.110000000000003
3,1206,2024-09-11,9,2024,평일,29.0,25.4,34.6,71.5,800,15891.843750000002,96525.75,304025.90625,11,434.15999999999997,494.46,265.32
1,1531,2024-09-11,9,2024,평일,29.0,25.4,34.6,71.5,462,15891.843750000002,96525.75,304025.90625,11,551.16,627.7099999999999,336.82
4,172,2024-09-11,9,2024,평일,29.0,25.4,34.6,71.5,141,15891.843750000002,96525.75,304025.90625,11,115.24000000000001,43.0,12.040000000000001
5,384,2024-09-11,9,2024,평일,29.0,25.4,34.6,71.5,217,15891.843750000002,96525.75,304025.90625,11,257.28000000000003,96.0,26.880000000000003
2,1217,2024-09-11,9,2024,평일,29.0,25.4,34.6,71.5,171,15891.843750000002,96525.75,304025.90625,11,438.12,498.96999999999997,267.74
2,1669,2024-09-10,9,2024,평일,29.4,25.6,33.9,67.3,171,15891.843750000002,96525.75,304025.90625,10,600.84,684.29,367.18
3,1149,2024-09-10,9,2024,평일,29.4,25.6,33.9,67.3,800,15891.843750000002,96525.75,304025.90625,10,413.64,471.09,252.78
4,202,2024-09-10,9,2024,평일,29.4,25.6,33.9,67.3,141,15891.843750000002,96525.75,304025.90625,10,135.34,50.5,14.14
5,448,2024-09-10,9,2024,평일,29.4,25.6,33.9,67.3,217,15891.843750000002,96525.75,304025.90625,10,300.16,112.0,31.360000000000003
1,1805,2024-09-10,9,2024,평일,29.4,25.6,33.9,67.3,462,15891.843750000002,96525.75,304025.90625,10,649.8,740.05,397.1
1,1889,2024-09-09,9,2024,평일,28.5,24.1,34.1,69.0,462,15891.843750000002,96525.75,304025.90625,9,680.04,774.49,415.58
2,1908,2024-09-09,9,2024,평일,28.5,24.1,34.1,69.0,171,15891.843750000002,96525.75,304025.90625,9,686.88,782.28,419.76
5,365,2024-09-09,9,2024,평일,28.5,24.1,34.1,69.0,217,15891.843750000002,96525.75,304025.90625,9,244.55,91.25,25.55
3,1166,2024-09-09,9,2024,평일,28.5,24.1,34.1,69.0,800,15891.843750000002,96525.75,304025.90625,9,419.76,478.05999999999995,256.52
4,218,2024-09-09,9,2024,평일,28.5,24.1,34.1,69.0,141,15891.843750000002,96525.75,304025.90625,9,146.06,54.5,15.260000000000002
4,47,2024-09-08,9,2024,주말,27.2,22.6,32.8,69.6,141,14836.333333333334,90114.66666666667,283833.0,8,15.510000000000002,15.510000000000002,15.510000000000002
3,3180,2024-09-08,9,2024,주말,27.2,22.6,32.8,69.6,800,14836.333333333334,90114.66666666667,283833.0,8,222.60000000000002,2130.6,795.0
1,3813,2024-09-08,9,2024,주말,27.2,22.6,32.8,69.6,462,14836.333333333334,90114.66666666667,283833.0,8,266.91,2554.71,953.25
2,2263,2024-09-08,9,2024,주말,27.2,22.6,32.8,69.6,171,14836.333333333334,90114.66666666667,283833.0,8,158.41000000000003,1516.21,565.75
5,232,2024-09-08,9,2024,주말,27.2,22.6,32.8,69.6,217,14836.333333333334,90114.66666666667,283833.0,8,76.56,76.56,76.56
5,250,2024-09-07,9,2024,주말,26.5,22.8,31.3,68.9,217,14836.333333333334,90114.66666666667,283833.0,7,82.5,82.5,82.5
3,2345,2024-09-07,9,2024,주말,26.5,22.8,31.3,68.9,800,14836.333333333334,90114.66666666667,283833.0,7,164.15,1571.15,586.25
2,2683,2024-09-07,9,2024,주말,26.5,22.8,31.3,68.9,171,14836.333333333334,90114.66666666667,283833.0,7,187.81000000000003,1797.6100000000001,670.75
1,3740,2024-09-07,9,2024,주말,26.5,22.8,31.3,68.9,462,14836.333333333334,90114.66666666667,283833.0,7,261.8,2505.8,935.0
4,58,2024-09-07,9,2024,주말,26.5,22.8,31.3,68.9,141,14836.333333333334,90114.66666666667,283833.0,7,19.14,19.14,19.14
2,1834,2024-09-06,9,2024,금요일,24.0,23.3,25.7,79.3,171,16477.8,100084.80000000002,315235.8,6,513.5200000000001,825.3000000000001,495.18
5,325,2024-09-06,9,2024,금요일,24.0,23.3,25.7,79.3,217,16477.8,100084.80000000002,315235.8,6,217.75,81.25,22.750000000000004
4,176,2024-09-06,9,2024,금요일,24.0,23.3,25.7,79.3,141,16477.8,100084.80000000002,315235.8,6,117.92,44.0,12.32
